gene	B10	B11	B12	B1	B2	B3	B4	B5	B6	B7	B8	B9
ENSMUSG00000102148.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118384.1	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000100211.1	0	0	0	0	0	0	0	0	1	3	0	0
ENSMUSG00000094208.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047977.3	0	0	0	0	1	1	1	0	0	0	0	0
ENSMUSG00000112636.1	0	0	0	0	0	0	0	1	0	1	0	2
ENSMUSG00000082266.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100694.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107660.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077290.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058581.7	11	9	3	6	6	9	6	6	12	6	6	8
ENSMUSG00000117219.1	4	1	2	0	0	0	2	2	1	3	0	1
ENSMUSG00000052833.9	821	996	1098	1759	2218	2347	1404	1048	1711	548	1086	1073
ENSMUSG00000105277.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103340.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115765.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085395.1	2	2	0	1	0	0	1	0	0	0	1	0
ENSMUSG00000022445.7	1	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000034647.15	175	159	200	235	229	296	233	200	275	169	335	354
ENSMUSG00000086613.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020840.10	656	614	528	817	948	942	830	711	716	344	630	586
ENSMUSG00000036890.13	62	75	82	71	88	90	81	67	85	53	86	85
ENSMUSG00000095883.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039375.16	1	0	0	2	5	4	1	3	1	4	13	16
ENSMUSG00000118411.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088041.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111445.1	38	40	24	79	71	62	49	49	32	14	18	27
ENSMUSG00000074671.6	1	0	1	0	1	0	0	1	0	1	2	0
ENSMUSG00000077437.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093380.1	1	4	2	5	1	0	2	1	0	2	1	2
ENSMUSG00000100721.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065495.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094718.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045790.10	136	104	145	92	125	155	106	75	115	106	167	207
ENSMUSG00000089742.1	0	1	1	1	0	0	1	0	0	0	0	0
ENSMUSG00000032657.15	22	23	18	35	25	11	21	19	13	9	8	8
ENSMUSG00000104086.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021767.19	124	112	155	119	103	147	117	106	161	91	148	189
ENSMUSG00000075983.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082776.3	0	0	0	0	3	1	0	0	2	0	0	0
ENSMUSG00000031730.18	133	122	89	186	209	181	203	143	165	53	84	109
ENSMUSG00000105304.1	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000114574.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000003154.15	153	150	237	171	192	243	177	146	232	116	182	227
ENSMUSG00000048915.12	56	60	76	140	125	216	79	88	93	69	118	129
ENSMUSG00000021254.9	217	256	268	184	218	226	265	231	315	136	217	234
ENSMUSG00000103850.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097847.1	26	29	28	20	10	21	19	13	20	9	8	28
ENSMUSG00000094692.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000005674.9	486	589	418	642	644	594	721	630	536	287	501	514
ENSMUSG00000112071.1	0	0	0	2	0	0	0	0	0	0	0	0
ENSMUSG00000079387.10	35	33	27	38	41	44	67	42	47	20	31	42
ENSMUSG00000095910.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113409.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034871.2	29	25	23	14	13	15	14	15	28	6	20	25
ENSMUSG00000083039.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108433.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101467.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099275.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024383.9	72	91	93	137	102	174	123	93	133	67	117	142
ENSMUSG00000088551.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111955.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081585.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062410.14	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104113.1	1	1	1	0	3	0	4	1	2	0	2	1
ENSMUSG00000074227.12	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054690.17	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000116538.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086168.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114601.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084231.1	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000104596.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042976.6	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039202.12	124	156	179	222	194	261	364	263	372	104	197	191
ENSMUSG00000021764.8	929	856	512	1141	1053	741	1187	1010	812	462	671	593
ENSMUSG00000112218.1	0	2	3	2	2	1	0	0	5	0	0	3
ENSMUSG00000085932.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100276.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109179.2	17	15	14	12	15	12	16	12	10	12	18	13
ENSMUSG00000052415.5	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096656.6	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073627.7	15	23	13	15	17	11	22	9	11	15	10	9
ENSMUSG00000089297.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000028312.19	473	524	530	886	929	1191	879	636	913	203	385	411
ENSMUSG00000099302.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026754.16	252	214	164	325	262	287	312	280	262	128	257	242
ENSMUSG00000117730.1	2	2	2	0	0	1	0	1	3	0	0	1
ENSMUSG00000094153.2	1	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000050961.4	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000080394.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087360.2	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000083549.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081612.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024764.10	219	251	265	364	451	510	295	295	411	143	299	292
ENSMUSG00000036835.7	489	504	348	612	822	603	589	473	622	307	475	513
ENSMUSG00000002984.17	814	1020	1139	1149	1632	1600	1102	799	1262	448	786	762
ENSMUSG00000090882.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000066268.6	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115347.1	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000099785.6	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104623.1	20	16	13	20	15	19	19	8	10	6	11	15
ENSMUSG00000113893.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095465.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032515.8	38	45	49	58	69	76	262	183	284	39	52	66
ENSMUSG00000084741.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044986.10	86	104	98	124	142	137	119	118	99	53	84	63
ENSMUSG00000048185.5	1	0	0	1	1	0	1	0	0	1	1	1
ENSMUSG00000109206.1	66	62	41	48	65	37	62	68	55	22	25	26
ENSMUSG00000118476.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029700.11	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111390.1	148	156	96	238	185	168	445	462	345	69	114	112
ENSMUSG00000112728.1	0	0	0	0	0	0	2	2	0	0	1	3
ENSMUSG00000100303.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082358.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089324.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100786.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098594.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107752.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077382.1	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000099812.1	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000087870.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064841.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109180.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105369.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103432.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085004.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096091.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097429.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073062.3	31	32	28	29	25	34	32	30	43	22	24	34
ENSMUSG00000085487.1	1	1	0	0	2	0	0	0	1	2	0	0
ENSMUSG00000037263.13	1	0	0	0	0	0	2	0	0	0	0	0
ENSMUSG00000113920.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083550.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021213.12	198	192	132	235	198	142	246	205	154	154	248	213
ENSMUSG00000101049.1	0	0	1	0	0	0	0	0	1	0	0	0
ENSMUSG00000032103.10	159	153	97	185	175	172	194	166	178	86	130	102
ENSMUSG00000117285.1	1	3	5	1	1	3	1	0	4	2	5	5
ENSMUSG00000058700.2	0	2	5	3	6	1	0	1	4	0	1	3
ENSMUSG00000062458.5	71	95	42	91	102	79	90	75	69	34	38	36
ENSMUSG00000095975.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108015.3	186	177	157	124	108	124	223	184	210	86	138	132
ENSMUSG00000118503.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088133.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111537.1	0	0	0	0	0	0	2	0	2	0	0	0
ENSMUSG00000081167.1	0	3	2	0	1	1	0	0	0	0	2	0
ENSMUSG00000108498.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106561.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065587.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098621.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100813.1	0	2	0	0	0	0	0	0	1	0	1	1
ENSMUSG00000035273.14	689	712	649	681	672	701	2608	2050	2449	661	878	1027
ENSMUSG00000091655.3	15	21	12	33	28	24	36	27	22	5	13	16
ENSMUSG00000027508.15	31	47	29	23	19	34	27	21	30	24	45	38
ENSMUSG00000116000.1	53	54	32	56	68	62	66	47	77	16	41	37
ENSMUSG00000104178.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070443.6	15	15	16	17	37	14	8	16	19	19	13	28
ENSMUSG00000013701.13	1461	1449	970	1897	1879	1455	1851	1557	1427	611	829	721
ENSMUSG00000096238.1	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000114666.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084296.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109690.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044375.8	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085514.1	0	0	0	0	0	0	0	1	1	0	0	0
ENSMUSG00000103942.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060090.16	149	142	131	173	174	167	169	161	187	95	188	165
ENSMUSG00000094784.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073572.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054863.9	1	0	0	13	11	12	0	0	0	0	0	0
ENSMUSG00000112163.1	1	3	1	1	2	5	4	0	5	1	1	1
ENSMUSG00000105370.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099367.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108525.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040055.9	0	0	0	1	3	0	2	1	2	3	0	0
ENSMUSG00000101559.1	0	1	0	2	0	1	1	0	2	0	0	0
ENSMUSG00000117795.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092281.1	10	17	17	26	31	21	19	14	29	8	15	8
ENSMUSG00000022601.11	230	198	241	215	218	235	372	281	364	129	163	220
ENSMUSG00000009580.15	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038651.15	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000093619.1	44	53	21	61	43	22	34	39	35	19	30	23
ENSMUSG00000088643.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081677.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050335.17	0	0	0	1	0	1	3	0	2	0	1	0
ENSMUSG00000104205.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113475.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104688.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109837.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102751.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039546.9	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029370.10	0	0	0	0	0	0	0	0	0	0	3	0
ENSMUSG00000096748.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118058.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072381.3	0	1	0	0	0	0	2	0	0	0	1	0
ENSMUSG00000084323.4	1	1	0	4	7	2	2	1	3	0	2	1
ENSMUSG00000031933.17	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100368.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107334.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092428.1	0	2	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089389.1	0	0	0	0	0	0	1	0	0	0	1	0
ENSMUSG00000117822.1	439	508	399	434	604	482	512	550	472	277	367	353
ENSMUSG00000110856.1	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000080486.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094811.7	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020409.10	288	258	383	297	364	426	357	268	517	199	385	438
ENSMUSG00000087452.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105880.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040565.8	276	275	321	349	334	501	408	348	495	148	274	337
ENSMUSG00000066240.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047531.9	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081704.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036459.15	208	236	237	309	451	445	251	202	278	200	266	315
ENSMUSG00000027380.10	0	0	0	0	0	0	1	2	0	0	0	0
ENSMUSG00000045148.5	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000440.12	4	1	1	4	3	9	7	3	8	1	4	2
ENSMUSG00000076848.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097940.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115439.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025137.15	131	122	94	231	287	215	224	203	222	153	221	191
ENSMUSG00000103497.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085069.2	0	0	0	0	0	0	1	0	1	0	0	0
ENSMUSG00000036027.13	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099877.6	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104715.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113985.1	0	0	0	1	0	1	10	11	6	0	0	0
ENSMUSG00000084833.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074345.4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022220.14	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106143.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101560.6	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000049160.15	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118568.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095557.7	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093054.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088198.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000116631.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021589.13	226	246	246	280	304	409	297	186	315	122	265	256
ENSMUSG00000051316.8	44	31	28	70	70	29	33	25	34	53	69	52
ENSMUSG00000089416.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034037.14	1	0	0	0	0	0	2	0	0	0	0	0
ENSMUSG00000030104.9	1049	1029	1134	1324	1395	1653	1740	1303	1782	951	1510	1589
ENSMUSG00000031552.13	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100878.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098686.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077474.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099904.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114248.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032479.15	750	801	1080	1121	1394	1943	1555	1119	2115	774	1367	1698
ENSMUSG00000070025.8	2	7	3	5	13	11	9	7	3	3	2	8
ENSMUSG00000109272.1	1	0	0	0	0	1	0	0	0	0	1	2
ENSMUSG00000080996.3	2	0	0	1	1	1	1	0	1	0	1	1
ENSMUSG00000103524.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053332.13	2069	2019	1330	1404	1466	1082	1999	1881	1673	771	1087	1091
ENSMUSG00000112794.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037847.14	32	34	26	49	50	54	37	43	35	14	20	23
ENSMUSG00000025188.15	277	290	361	242	305	298	356	271	442	112	225	230
ENSMUSG00000085579.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083642.1	2	3	5	2	2	2	2	1	5	1	1	2
ENSMUSG00000036362.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117377.1	0	0	0	0	0	0	0	0	0	0	0	2
ENSMUSG00000042010.16	63	71	109	95	88	124	233	153	321	134	178	180
ENSMUSG00000108107.2	24	15	13	16	23	17	12	13	13	7	10	1
ENSMUSG00000036078.16	289	353	359	659	863	789	449	359	565	247	445	474
ENSMUSG00000096183.7	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110291.1	10	1	7	4	3	6	18	13	23	5	7	8
ENSMUSG00000088225.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111629.1	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000048304.8	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106653.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000069516.8	36	26	21	65	57	51	45	38	29	40	55	55
ENSMUSG00000081259.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100905.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098713.1	7	3	7	3	9	10	3	2	1	5	1	4
ENSMUSG00000034930.16	915	902	938	1154	1335	1368	1098	1021	1305	560	1023	1008
ENSMUSG00000077501.1	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000086771.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062232.14	385	419	551	585	627	1000	927	592	1018	524	922	1016
ENSMUSG00000034088.15	2932	2742	3517	3255	3648	4951	3358	2422	4122	2041	3590	3972
ENSMUSG00000039456.10	249	302	220	321	303	299	412	370	373	264	398	419
ENSMUSG00000057637.13	109	129	128	223	167	257	234	180	283	129	199	220
ENSMUSG00000102333.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114758.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112821.1	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000031171.11	261	235	187	293	280	259	286	218	260	91	165	171
ENSMUSG00000063176.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096210.2	7004	6811	5437	6535	7163	6023	5828	4308	4451	2501	3257	3208
ENSMUSG00000028134.11	158	153	152	182	200	201	226	175	189	58	104	141
ENSMUSG00000085606.1	12	23	22	25	22	33	18	14	38	5	24	24
ENSMUSG00000050635.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094876.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032940.16	2	0	0	2	1	0	3	1	2	9	7	13
ENSMUSG00000032098.13	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054720.12	68	85	89	106	86	163	124	76	176	54	85	90
ENSMUSG00000026576.12	19	19	21	22	32	22	28	24	25	9	16	27
ENSMUSG00000117404.1	0	0	1	0	0	1	0	0	0	0	0	1
ENSMUSG00000110438.1	0	0	0	0	5	0	1	4	0	0	0	0
ENSMUSG00000107399.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105462.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117887.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092373.1	10	8	10	20	19	33	12	13	23	6	7	11
ENSMUSG00000099459.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037466.13	274	308	303	553	676	657	463	342	516	144	290	262
ENSMUSG00000035171.9	229	231	122	313	256	245	299	269	196	56	85	97
ENSMUSG00000003355.7	2	2	0	1	1	1	2	4	4	0	0	0
ENSMUSG00000021416.11	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088735.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078247.4	7	14	9	15	7	9	10	10	10	5	7	2
ENSMUSG00000065706.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103079.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113567.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046798.14	853	817	667	804	676	720	1084	846	675	362	585	586
ENSMUSG00000032306.14	234	218	205	335	493	477	410	289	443	157	286	307
ENSMUSG00000108591.1	399	503	350	736	745	638	552	434	490	283	466	388
ENSMUSG00000109929.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084415.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037034.16	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081769.9	1	3	4	0	2	4	209	159	196	3	9	3
ENSMUSG00000094903.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084898.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118030.1	286	265	209	377	344	361	419	316	311	114	226	267
ENSMUSG00000082961.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070709.12	29	24	18	27	26	21	34	36	27	16	38	45
ENSMUSG00000072473.4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111064.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000028185.12	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040657.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000116696.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030316.13	194	246	234	390	559	471	251	224	321	108	212	218
ENSMUSG00000117914.1	0	0	0	0	0	0	3	0	0	0	0	4
ENSMUSG00000041638.18	426	555	669	664	656	1159	594	409	741	367	643	714
ENSMUSG00000087544.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035681.7	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079036.10	503	460	315	506	372	359	565	541	523	226	274	234
ENSMUSG00000105972.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099969.1	0	0	1	0	2	0	0	0	0	0	1	0
ENSMUSG00000103106.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114193.1	0	1	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000090017.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085041.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000023025.16	625	626	694	883	799	1232	769	592	831	351	721	663
ENSMUSG00000101652.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041891.16	1024	944	1003	1016	1132	1206	1073	803	1078	634	1031	1119
ENSMUSG00000095649.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103589.5	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000049744.15	1	1	0	2	0	0	2	0	0	1	1	0
ENSMUSG00000106235.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074437.5	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000116723.1	0	0	0	2	1	0	0	0	0	0	0	0
ENSMUSG00000088170.1	1	0	0	1	0	0	1	0	0	0	0	0
ENSMUSG00000072983.4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065141.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089508.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104781.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035095.11	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025220.8	537	535	670	675	752	958	827	583	1011	383	625	735
ENSMUSG00000050106.17	174	179	224	336	328	403	221	175	242	158	249	293
ENSMUSG00000098778.1	0	0	0	0	0	1	2	0	0	0	0	0
ENSMUSG00000084925.8	13	11	21	22	19	17	29	18	32	9	18	29
ENSMUSG00000091692.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114220.1	64	71	61	103	130	155	110	82	142	45	71	70
ENSMUSG00000102398.1	0	0	0	0	0	0	0	0	0	0	0	2
ENSMUSG00000109364.1	0	0	0	0	0	0	2	0	0	0	0	0
ENSMUSG00000103616.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000013523.13	4	2	2	5	5	5	4	2	3	0	7	2
ENSMUSG00000112886.1	0	0	0	0	0	0	0	0	0	0	0	0
